csv_row,isbn13,label,source,status,fields_found,fields_total,missing_fields,covers_written,reviews_written,genres_written,blurb_chars,warnings,book_url,error,out_dir
329,9780440182610,,goodreads,skipped,0,0,,0,0,0,0,1,,,data
330,9780671784614,,goodreads,skipped,0,0,,0,0,0,0,1,,,data
331,9780837818245,,goodreads,skipped,0,0,,0,0,0,0,1,,,data
332,9780140360028,,goodreads,skipped,0,0,,0,0,0,0,1,,,data
333,9781573248532,,goodreads,skipped,0,0,,0,0,0,0,1,,,data
334,9780446610049,,goodreads,skipped,0,0,,0,0,0,0,1,,,data
335,9781558742956,,goodreads,skipped,0,0,,0,0,0,0,1,,,data
336,9780823049004,,goodreads,skipped,0,0,,0,0,0,0,1,,,data
337,9783423124485,,goodreads,skipped,0,0,,0,0,0,0,1,,,data
338,9783548254401,,goodreads,skipped,0,0,,0,0,0,0,1,,,data
339,9783442133413,,goodreads,skipped,0,0,,0,0,0,0,1,,,data
340,9783442442720,,goodreads,skipped,0,0,,0,0,0,0,1,,,data
341,9783453178113,,goodreads,skipped,0,0,,0,0,0,0,1,,,data
342,9783404142361,,goodreads,skipped,0,0,,0,0,0,0,1,,,data
343,9783453196124,,goodreads,skipped,0,0,,0,0,0,0,1,,,data
344,9783442151370,,goodreads,skipped,0,0,,0,0,0,0,1,,,data
345,9783442098231,,goodreads,skipped,0,0,,0,0,0,0,1,,,data
346,9783406502712,,goodreads,skipped,0,0,,0,0,0,0,1,,,data
347,9780843935189,,goodreads,skipped,0,0,,0,0,0,0,1,,,data
348,9780812538236,,goodreads,skipped,0,0,,0,0,0,0,1,,,data
349,9780721408491,,goodreads,skipped,0,0,,0,0,0,0,1,,,data
350,9780385510097,,goodreads,skipped,0,0,,0,0,0,0,1,,,data
351,9780785810735,,goodreads,skipped,0,0,,0,0,0,0,1,,,data
352,9780679438311,,goodreads,skipped,0,0,,0,0,0,0,1,,,data
353,9781414049397,,goodreads,skipped,0,0,,0,0,0,0,1,,,data
354,9781853753374,,goodreads,skipped,0,0,,0,0,0,0,1,,,data
355,9780263826982,,goodreads,skipped,0,0,,0,0,0,0,1,,,data
356,9780533102082,,goodreads,skipped,0,0,,0,0,0,0,1,,,data
357,9783257232707,,goodreads,skipped,0,0,,0,0,0,0,1,,,data
358,9780812590425,,goodreads,skipped,0,0,,0,0,0,0,1,,,data
359,9780595209309,,goodreads,skipped,0,0,,0,0,0,0,1,,,data
360,9783608875157,,goodreads,skipped,0,0,,0,0,0,0,1,,,data
361,9780465098385,,goodreads,skipped,0,0,,0,0,0,0,1,,,data
362,9780684825625,,goodreads,skipped,0,0,,0,0,0,0,1,,,data
363,9781887053068,,goodreads,skipped,0,0,,0,0,0,0,1,,,data
364,9781575420240,,goodreads,skipped,0,0,,0,0,0,0,1,,,data
365,9781890612139,,goodreads,skipped,0,0,,0,0,0,0,1,,,data
366,9782070368655,,goodreads,skipped,0,0,,0,0,0,0,1,,,data
367,9780752837260,,goodreads,skipped,0,0,,0,0,0,0,1,,,data
368,9780740738371,,goodreads,skipped,0,0,,0,0,0,0,1,,,data
369,9780340861707,,goodreads,skipped,0,0,,0,0,0,0,1,,,data
